ID,species,Longitude,Latitude,year,month
537,TriticumAestivum,4.462808,50.968527,1982,5
538,TriticumAestivum,2.45066,49.75317,2007,9
539,TriticumAestivum,1.168131,51.899131,1985,3
540,TriticumAestivum,10.29,49.97,2020,7
541,TriticumAestivum,8.727785,47.624422,1980,2
542,TriticumAestivum,5.441477,50.789365,2003,5
543,TriticumAestivum,16.1518,58.56475,2009,8
544,TriticumAestivum,11.396714,63.850004,2019,5
545,TriticumAestivum,11.081422,50.055583,2003,7
546,TriticumAestivum,14.384012,50.161435,1986,5
547,TriticumAestivum,3.258528,48.112985,2003,11
548,TriticumAestivum,-2.362557,51.759201,1999,9
549,TriticumAestivum,6.527628,51.626853,2005,2
550,TriticumAestivum,2.37477,50.05506,1981,4
551,TriticumAestivum,0.614457,49.30632,1984,4
552,TriticumAestivum,11.723084,48.361832,1987,11
553,TriticumAestivum,4925,50.748611,1980,10
554,TriticumAestivum,8.15522,50.45713,1988,6
555,TriticumAestivum,6.713819,51.31037,2014,9
556,TriticumAestivum,-1.723976,51.019264,1992,7
557,TriticumAestivum,5.163611,50.740556,1987,10
558,TriticumAestivum,8.693317,47.450987,2013,8
559,TriticumAestivum,7.447672,46.912886,1991,10
560,TriticumAestivum,7.674145,46.934525,2003,10
561,TriticumAestivum,9.214112,52.46585,2017,12
562,TriticumAestivum,2.713098,48.955294,2019,11
563,TriticumAestivum,19.283376,48.560102,1995,8
564,TriticumAestivum,10.000784,56.944667,1986,4
565,TriticumAestivum,12.354891,54.238878,2001,5
566,TriticumAestivum,8.461673,47.47759,1996,7
567,TriticumAestivum,14.658573,51.019239,1996,10
568,TriticumAestivum,10.123462,51.574942,2016,5
569,TriticumAestivum,7.737561,47.20196,1991,2
570,TriticumAestivum,6.702454,52.274039,1991,8
571,TriticumAestivum,38.99002,45.055017,2018,8
572,TriticumAestivum,0.865634,49.70833,1989,1
573,TriticumAestivum,5.510244,50.626407,1995,10
574,TriticumAestivum,1.678858,48.974595,1983,10
575,TriticumAestivum,12.90529,48.43738,2005,10
576,TriticumAestivum,4.854208,50.93832,1990,9
577,TriticumAestivum,6.48261,52.230444,2015,6
578,TriticumAestivum,1.681863,43.14591,2013,8
579,TriticumAestivum,9.100263,48.858831,2014,6
580,TriticumAestivum,5.637593,50.682702,1983,7
581,TriticumAestivum,11.488056,53.954722,1981,3
582,TriticumAestivum,25.068992,54.82874,1988,2
583,TriticumAestivum,-1.302049,51.506082,1994,12
584,TriticumAestivum,16.53055,58.3091,1996,11
585,TriticumAestivum,7.051955,51.07542,1982,6
586,TriticumAestivum,14.287221,50.083119,1980,4
587,TriticumAestivum,-401,51.920009,2002,2
588,TriticumAestivum,5.326256,51.832148,1999,9
589,TriticumAestivum,10.483936,50.733049,2016,5
590,TriticumAestivum,37.848873,56.735412,1985,5
591,TriticumAestivum,12.000144,44.675645,2012,1
592,TriticumAestivum,2.051478,48.736633,2013,12
593,TriticumAestivum,5.885729,50.805595,2013,3
594,TriticumAestivum,9.964874,49.843325,2000,6
595,TriticumAestivum,12.918362,48.427151,1988,12
596,TriticumAestivum,-3.514156,48.810342,1991,8
597,TriticumAestivum,1.791408,49.213439,2009,7
598,TriticumAestivum,9.75888,50.65152,1987,12
599,TriticumAestivum,3.158033,48.170198,1987,9
600,TriticumAestivum,10.212774,48.528423,1985,7
601,TriticumAestivum,7.415995,51.392238,1980,1
602,TriticumAestivum,18.394794,44.991571,2010,8
603,TriticumAestivum,8.617822,50.33303,1999,1
604,TriticumAestivum,5.561105,49.525404,2006,9
605,TriticumAestivum,-0.31472,49.135567,2012,4
606,TriticumAestivum,5.8126,50.835233,2012,7
607,TriticumAestivum,10.646726,60.808734,2008,8
608,TriticumAestivum,6.055707,49.171947,1986,6
609,TriticumAestivum,11.106989,54.407851,2008,2
610,TriticumAestivum,14.506359,50.195363,2006,6
611,TriticumAestivum,-2.801966,52.111053,1989,2
612,TriticumAestivum,9.723346,48.360118,2015,8
613,TriticumAestivum,4.41074,51.752703,2010,6
614,TriticumAestivum,10.27534,56.213367,1996,2
615,TriticumAestivum,14107,52.77449,2013,10
616,TriticumAestivum,7.032359,47.015245,1981,10
617,TriticumAestivum,25.81664,44.89262,1994,6
618,TriticumAestivum,6.697295,52.273708,1984,5
619,TriticumAestivum,7.450429,50.682953,2006,7
620,TriticumAestivum,10.195555,55.239366,1992,5
621,TriticumAestivum,8.794935,50.452267,2019,8
622,TriticumAestivum,-1.08572,46.16372,1981,5
623,TriticumAestivum,6.190252,49.920957,1981,7
624,TriticumAestivum,11.632375,45.533774,2002,11
625,TriticumAestivum,-2.902088,53.351722,2018,1
626,TriticumAestivum,12.390292,51.919432,2004,9
627,TriticumAestivum,8.487183,50.554924,2015,4
628,TriticumAestivum,5.808622,45.196426,2010,3
629,TriticumAestivum,7.341426,51.541314,1987,4
630,TriticumAestivum,8.70687,47.595494,2020,4
631,TriticumAestivum,9.295232,48.706934,2005,7
632,TriticumAestivum,-2.792462,52.720663,2011,12
633,TriticumAestivum,8.221231,47.044687,2002,1
634,TriticumAestivum,4.45861,51.15111,2009,3
635,TriticumAestivum,5.932858,50.805496,2005,6
636,TriticumAestivum,12.97157,55.51155,1986,3
637,TriticumAestivum,7.452905,50.386833,2007,2
638,TriticumAestivum,9.86,50.29,1986,7
639,TriticumAestivum,3.22206,48.976179,1994,4
640,TriticumAestivum,3.292535,45.548611,2019,3
641,TriticumAestivum,9.062117,48.968454,2010,12
642,TriticumAestivum,3.002801,51.31156,1997,10
643,TriticumAestivum,11.090082,54.52297,1990,2
644,TriticumAestivum,12.038601,50.775891,1994,5
645,TriticumAestivum,-0.41079,48.301712,1981,1
646,TriticumAestivum,7.412904,52.108877,2008,11
647,TriticumAestivum,-1.591949,48.025736,1996,1
648,TriticumAestivum,14.496036,46.871098,1984,12
649,TriticumAestivum,7.26361,50.757786,2015,8
650,TriticumAestivum,20.263121,49.053555,2011,12
651,TriticumAestivum,16.535561,49.651301,2011,12
652,TriticumAestivum,9.545511,47.000764,2014,6
653,TriticumAestivum,-3.030237,53.473068,2008,3
654,TriticumAestivum,8.690637,50.266681,2007,1
655,TriticumAestivum,5.106944,44.926389,1995,8
656,TriticumAestivum,7.730202,47.456373,2006,11
657,TriticumAestivum,7.448078,46.913357,2004,2
658,TriticumAestivum,7.552923,47.152531,1992,5
659,TriticumAestivum,12.751826,46.086299,1994,1
660,TriticumAestivum,12.556632,47.983823,2015,6
661,TriticumAestivum,5.8252,51.1514,1995,6
662,TriticumAestivum,-9.392849,53.240082,1994,1
663,TriticumAestivum,10.959851,48.292277,2004,8
664,TriticumAestivum,0.92235,47.1888,2020,7
665,TriticumAestivum,4.800825,46.167755,2001,6
666,TriticumAestivum,9.942233,49.17244,1989,7
667,TriticumAestivum,-1.394322,51.756815,1984,10
668,TriticumAestivum,13.871239,51.016996,1982,8
669,TriticumAestivum,11.87532,51.22987,2003,6
670,TriticumAestivum,8.960896,47.637368,2007,7
671,TriticumAestivum,12.734662,51.698885,2007,8
672,TriticumAestivum,7.33947,49.241705,2000,9
673,TriticumAestivum,5.799253,50.853117,1993,8
674,TriticumAestivum,11.01282,51.06082,1984,7
675,TriticumAestivum,1.917019,48.782513,2009,3
676,TriticumAestivum,8.94861,53.97256,1999,11
677,TriticumAestivum,12.000511,51.502003,2019,4
678,TriticumAestivum,2.534972,48.482051,1996,7
679,TriticumAestivum,-1.688626,42.855039,1981,1
680,TriticumAestivum,13.758371,51.807023,1989,2
681,TriticumAestivum,7.209429,50.708333,2019,2
682,TriticumAestivum,5.256843,50.427265,1984,3
683,TriticumAestivum,11.386292,48.762091,1981,6
684,TriticumAestivum,11.96,49.066667,1991,10
685,TriticumAestivum,-0.905979,45.672264,1985,2
686,TriticumAestivum,17.83502,59.49633,1998,9
687,TriticumAestivum,4.80552,46.02573,2001,2
688,TriticumAestivum,26.091177,52.160629,2009,8
689,TriticumAestivum,5.52394,50.83478,1983,10
690,TriticumAestivum,18.034445,49.660562,2014,5
691,TriticumAestivum,12.769579,52.473001,1997,6
692,TriticumAestivum,4.630647,49.819544,1984,8
693,TriticumAestivum,2.026293,48.907093,1982,7
694,TriticumAestivum,16.992875,48.495458,1991,6
695,TriticumAestivum,4.389444,50.902778,2017,7
696,TriticumAestivum,7.04244,50.825865,1992,8
697,TriticumAestivum,9.845309,51.406504,1989,2
698,TriticumAestivum,0.639213,43.747769,2015,4
699,TriticumAestivum,-0.500467,52.195639,1994,3
700,TriticumAestivum,13.489372,48.192862,2017,9
701,TriticumAestivum,12.067922,48.984784,1996,5
702,TriticumAestivum,-2.380093,48.616033,1999,3
703,TriticumAestivum,4.49892,51.01982,1992,9
704,TriticumAestivum,4.97823,46.57613,1998,7
705,TriticumAestivum,0.51753,43.30202,1995,9
706,TriticumAestivum,7.379516,46.876673,1988,9
707,TriticumAestivum,14.62558,48.836589,2016,9
708,TriticumAestivum,3.897653,51.719278,2002,9
709,TriticumAestivum,8.430784,47.455432,2020,5
710,TriticumAestivum,6.229741,50.825688,1996,3
711,TriticumAestivum,7.727078,48.792491,1985,3
712,TriticumAestivum,13.665468,46.710827,2003,10
713,TriticumAestivum,4.50314,48.6818,2006,11
714,TriticumAestivum,25.18606,59.52401,2005,7
715,TriticumAestivum,-1.221389,52.738056,2017,9
716,TriticumAestivum,7.027429,50.902431,2013,3
717,TriticumAestivum,5.840018,50.838575,2015,1
718,TriticumAestivum,-1.479007,42.724246,2003,6
719,TriticumAestivum,9.049909,48.86899,2008,7
720,TriticumAestivum,4.15357,51.15026,1989,7
721,TriticumAestivum,8.505462,47.323763,2011,8
722,TriticumAestivum,1.461644,50.079602,2004,9
723,TriticumAestivum,17.8298,59.49855,2006,11
724,TriticumAestivum,6.359137,51.975768,1980,4
725,TriticumAestivum,3.196563,48.78118,2015,6
726,TriticumAestivum,9.219404,48.6872,2020,6
727,TriticumAestivum,5.2976,48.84417,1983,2
728,TriticumAestivum,8.236486,49.906331,2003,4
729,TriticumAestivum,5.871169,50.838541,2011,7
730,TriticumAestivum,10.950724,59.228315,1997,6
731,TriticumAestivum,4.97121,50.08642,2014,5
732,TriticumAestivum,18.418499,54.490794,1999,12
733,TriticumAestivum,-0.382271,52.312293,1997,9
734,TriticumAestivum,8.890503,45.717075,1997,9
735,TriticumAestivum,10.81918,49.7857,2016,7
736,TriticumAestivum,12.86873,52.580464,2008,3
737,TriticumAestivum,9.90059,49.434809,2014,6
738,TriticumAestivum,0.703807,41.557034,2015,5
739,TriticumAestivum,0.693373,51.350422,1991,6
740,TriticumAestivum,7.679769,48.610532,2012,1
741,TriticumAestivum,4.404208,50.679333,2007,4
742,TriticumAestivum,6.846977,51.131964,2016,2
743,TriticumAestivum,6.910628,51.10026,2009,10
744,TriticumAestivum,0.881389,49.1525,1981,1
745,TriticumAestivum,12.78,48.94,1994,11
746,TriticumAestivum,-0.377217,52.181632,2013,5
747,TriticumAestivum,8.854595,50.507998,1985,1
748,TriticumAestivum,10.523847,54.377246,1995,10
749,TriticumAestivum,23.95626,55.18229,1999,10
750,TriticumAestivum,10.452369,59.394609,1981,1
751,TriticumAestivum,5.194457,59.704953,2003,10
752,TriticumAestivum,15.00791,58.25525,2017,6
753,TriticumAestivum,12.268095,51.605286,1984,3
754,TriticumAestivum,1.77202,50.93488,2020,2
755,TriticumAestivum,-4.190702,42.886172,1996,1
756,TriticumAestivum,9.166944,48.961944,1989,9
757,TriticumAestivum,9.675585,51.507528,1983,7
758,TriticumAestivum,6.051998,49.435791,1981,6
759,TriticumAestivum,22.8999,51.21514,1997,5
760,TriticumAestivum,11.374273,49.364272,1998,4
761,TriticumAestivum,4.84088,45.51287,2011,10
762,TriticumAestivum,9.110517,47.799618,1999,9
763,TriticumAestivum,-0.122784,51.289783,1995,8
764,TriticumAestivum,8.987109,48.758783,1986,10
765,TriticumAestivum,17.154425,49.659006,1994,3
766,TriticumAestivum,10.013971,51.050246,2010,8
767,TriticumAestivum,8.306395,50.018924,2002,9
768,TriticumAestivum,12.4059,50.724795,2018,10
769,TriticumAestivum,2.01258,48.121531,2005,12
770,TriticumAestivum,4.026501,51.439162,2020,2
771,TriticumAestivum,-1.420172,51.639127,2013,1
772,TriticumAestivum,-1.925173,53.706906,1988,10
773,TriticumAestivum,11.27,48.54,2005,8
774,TriticumAestivum,8.472755,45.345803,2000,9
775,TriticumAestivum,9.814975,54.545579,1994,2
776,TriticumAestivum,9.278388,47.554497,1997,3
777,TriticumAestivum,-1.259171,52.511286,1997,1
778,TriticumAestivum,11.49459,48.076666,1984,10
779,TriticumAestivum,8.881892,54.142199,1993,12
780,TriticumAestivum,9.088067,48.858515,2016,5
781,TriticumAestivum,7.68977,50.60117,2020,2
782,TriticumAestivum,24.791115,60.225413,2007,4
783,TriticumAestivum,0.747601,43.916356,2006,5
784,TriticumAestivum,3.134681,50.96828,2015,7
785,TriticumAestivum,-0.30132,54.217842,2012,7
786,TriticumAestivum,-1.624174,42.796066,1999,10
787,TriticumAestivum,8.449088,47.404225,2020,2
788,TriticumAestivum,2.189336,49.085988,1982,7
789,TriticumAestivum,9.09917,46.7753,2012,5
790,TriticumAestivum,11.134455,59.269108,1991,3
791,TriticumAestivum,11.886457,45.02786,1993,10
792,TriticumAestivum,13.060793,52.609209,2016,10
793,TriticumAestivum,10.12,49.67,1995,9
794,TriticumAestivum,9.011473,49.903023,2003,4
795,TriticumAestivum,2.218981,49.905184,1991,3
796,TriticumAestivum,11.41607,54.758874,1999,1
797,TriticumAestivum,42.68333333,40.41666667,1983,2
798,TriticumAestivum,10.944722,48.371667,1991,9
799,TriticumAestivum,8.093292,53.093915,2000,2
800,TriticumAestivum,0.986234,49.578184,2011,6
801,TriticumAestivum,0.82479,44.50571,2005,4
802,TriticumAestivum,7.031205,50.513598,2019,9
803,TriticumAestivum,16.54614,59.34193,1983,4
804,TriticumAestivum,10.882416,48.041227,2003,2
805,TriticumAestivum,13.38218,54.671934,1985,12
806,TriticumAestivum,0.519444,49.8025,2000,3
807,TriticumAestivum,10.82492,56.38286,1981,10
808,TriticumAestivum,19.713132,46.952329,2009,9
809,TriticumAestivum,38.843544,54.871456,1980,12
810,TriticumAestivum,11.86,48.37,1995,3
811,TriticumAestivum,3.37365,50.86363,2009,8
812,TriticumAestivum,16.233796,47.731126,2002,10
813,TriticumAestivum,6.650778,49.457681,1987,5
814,TriticumAestivum,9.326086,52.290432,2009,2
815,TriticumAestivum,-1.468757,52.108033,1996,12
816,TriticumAestivum,4.283447,45.258945,2018,9
817,TriticumAestivum,10.964444,53.583056,2005,3
818,TriticumAestivum,15.238894,49.538669,2015,12
819,TriticumAestivum,12.975153,48.960547,1995,11
820,TriticumAestivum,7.359582,47.138619,2019,12
821,TriticumAestivum,11.052453,54.856832,2010,2
822,TriticumAestivum,17.316587,50.854297,2018,9
823,TriticumAestivum,1.361679,52.15627,1999,8
824,TriticumAestivum,-5.061654,41.313029,2009,9
825,TriticumAestivum,0.17578,46.323218,2005,7
826,TriticumAestivum,4.033709,50.940199,2008,6
827,TriticumAestivum,11.661356,48.246238,1999,5
828,TriticumAestivum,21.15963,54.31993,1984,12
829,TriticumAestivum,3.17221,49.78096,1997,8
830,TriticumAestivum,6.257046,52.073404,1998,7
831,TriticumAestivum,3.226076,48.886944,1990,9
832,TriticumAestivum,9.008646,50.262946,2004,5
833,TriticumAestivum,7.429503,48.300709,2001,11
834,TriticumAestivum,8.672903,49.390689,2009,2
835,TriticumAestivum,6.782476,50.635246,2015,11
836,TriticumAestivum,7.481551,46.869664,2019,6
837,TriticumAestivum,11.89853,50.42028,1986,2
838,TriticumAestivum,35.788655,52.112015,2009,8
839,TriticumAestivum,4.56719,50.730404,2003,10
840,TriticumAestivum,-3.062039,57.663626,1990,10
841,TriticumAestivum,25.7653,47.9217,1987,8
842,TriticumAestivum,11.60575,48.101575,1987,2
843,TriticumAestivum,15.105093,50.588022,1989,6
844,TriticumAestivum,6.43794,49.549783,2004,2
845,TriticumAestivum,1.647879,48.596084,1987,3
846,TriticumAestivum,-1.307421,42.650142,2005,4
847,TriticumAestivum,8.657041,52.149372,2010,11
848,TriticumAestivum,5.840078,50.789053,2006,9
849,TriticumAestivum,6.435951,49.493627,1991,1
850,TriticumAestivum,8.830668,52.269829,2003,10
851,TriticumAestivum,5.617771,49.23549,2005,6
852,TriticumAestivum,14.6441,49.9356,2001,7
853,TriticumAestivum,7.219144,46.893861,1984,8
854,TriticumAestivum,12.286442,51.838169,2001,5
855,TriticumAestivum,11.305653,59.547747,1988,5
856,TriticumAestivum,6.467108,53.318299,1984,12
857,TriticumAestivum,8.892222,53.796111,1989,8
858,TriticumAestivum,6.178961,50.954269,2007,7
859,TriticumAestivum,8.415071,52.12629,2011,5
860,TriticumAestivum,4143,51.01551,2015,6
861,TriticumAestivum,44.56638889,37.3,1991,4
862,TriticumAestivum,8.754875,51.039623,2018,4
863,TriticumAestivum,6.179614,51.585379,1989,7
864,TriticumAestivum,1.78597,49.88742,1990,9
865,TriticumAestivum,8.428942,50.025551,2005,11
866,TriticumAestivum,43.75,37.5,1980,4
867,TriticumAestivum,9.351405,46.821222,2012,12
868,TriticumAestivum,15.787425,50.049904,2001,11
869,TriticumAestivum,0.341138,51.952238,2006,2
870,TriticumAestivum,7.186401,51.949755,1996,6
871,TriticumAestivum,11.077222,48.043889,2007,2
872,TriticumAestivum,6.338776,50.918434,2004,4
873,TriticumAestivum,7.567778,51.978889,2010,12
874,TriticumAestivum,9.778865,53.516965,2002,6
875,TriticumAestivum,8.929009,48.743632,1995,11
876,TriticumAestivum,0.59895,46.58887,1998,3
877,TriticumAestivum,5.838688,50.8425,2018,3
878,TriticumAestivum,7.764038,51.964398,1995,4
879,TriticumAestivum,11.838123,50.337014,2001,5
880,TriticumAestivum,7.489563,47.342656,2002,7
881,TriticumAestivum,13.120948,48.861421,2018,1
882,TriticumAestivum,11.68,48.47,1998,10
883,TriticumAestivum,5.813749,50.815475,1983,9
884,TriticumAestivum,0.233277,52.179183,2001,6
885,TriticumAestivum,9.939542,48.672756,2015,3
886,TriticumAestivum,2.30871,49.41837,2010,6
887,TriticumAestivum,9.160639,48.913112,2005,12
888,TriticumAestivum,11.128055,49.552351,2007,8
889,TriticumAestivum,11.0551,60.25187,1994,7
890,TriticumAestivum,1.778834,41.68829,1998,1
891,TriticumAestivum,7.06558,47.046673,2016,6
892,TriticumAestivum,10.157524,49.164616,2007,8
893,TriticumAestivum,7.88446,48.05293,2011,7
894,TriticumAestivum,-2.57268,53.450521,1997,6
895,TriticumAestivum,-3.024235,48.803923,1981,7
896,TriticumAestivum,1.799652,48.594378,1991,4
897,TriticumAestivum,8.593646,50.569066,2016,11
898,TriticumAestivum,24.97653,44.57245,1996,1
899,TriticumAestivum,9.240605,47.481182,2014,6
900,TriticumAestivum,2.941253,50.604864,1986,5
901,TriticumAestivum,8.878816,49.288069,1988,4
902,TriticumAestivum,12.645484,48.478897,1991,4
903,TriticumAestivum,5.504281,52.195395,1991,5
904,TriticumAestivum,11.931197,49.030339,2005,3
905,TriticumAestivum,8.656481,50.221822,2005,7
906,TriticumAestivum,8.47663,47.945173,2012,5
907,TriticumAestivum,8.61952,47.404284,2013,9
908,TriticumAestivum,3.163661,46.16675,2019,7
909,TriticumAestivum,7.977848,47.321037,2020,1
910,TriticumAestivum,10.869831,51.4903,1992,10
911,TriticumAestivum,-4.472054,41.054391,2013,8
912,TriticumAestivum,8.741365,50.161449,2009,11
913,TriticumAestivum,1.027253,48.947614,2016,12
914,TriticumAestivum,11.735081,50.251661,1987,5
915,TriticumAestivum,1.971214,43.658708,2002,4
916,TriticumAestivum,6.102836,51.132052,2012,5
917,TriticumAestivum,7.523938,47.49199,2016,5
918,TriticumAestivum,6.055902,51.247809,2016,8
919,TriticumAestivum,7.86935,53.051965,1989,5
920,TriticumAestivum,10.813305,48.278014,2000,10
921,TriticumAestivum,10.066944,52.795833,2003,1
922,TriticumAestivum,14.321043,50.077896,2004,3
923,TriticumAestivum,9.174722,47.438056,2015,7
924,TriticumAestivum,5.318112,52.322199,2011,12
925,TriticumAestivum,9.726493,52.242773,2005,6
926,TriticumAestivum,6.307778,53.293056,1996,9
927,TriticumAestivum,13.673521,51.116135,1998,9
928,TriticumAestivum,9.236111,48.736389,1998,1
929,TriticumAestivum,14.915933,49.889339,1980,1
930,TriticumAestivum,13.987678,46.624674,2017,9
931,TriticumAestivum,8.54885,51.3978,2010,1
932,TriticumAestivum,9.616383,52.310055,1985,6
933,TriticumAestivum,6.893927,51.385167,2005,6
934,TriticumAestivum,13.880243,50.158472,2011,6
935,TriticumAestivum,4.50876,51.09398,2002,8
936,TriticumAestivum,16.023471,50.388883,1997,12
937,TriticumAestivum,5.923417,49.048562,2002,3
938,TriticumAestivum,8.628892,48.883952,1988,6
939,TriticumAestivum,7.811797,52.267915,1999,2
940,TriticumAestivum,11.284044,59.713458,2017,6
941,TriticumAestivum,14.198769,49.960806,2018,1
942,TriticumAestivum,13.12,48.57,2020,10
943,TriticumAestivum,10.730227,53.725875,2003,8
944,TriticumAestivum,9.109356,49.191692,1983,1
945,TriticumAestivum,9.984293,51.556728,2005,9
946,TriticumAestivum,-2.94526,42.504475,1994,2
947,TriticumAestivum,7.453823,49.406623,1991,11
948,TriticumAestivum,18.8673,54.2694,1989,8
949,TriticumAestivum,13.085069,50.790487,1997,2
950,TriticumAestivum,22.636249,55.049146,1995,3
951,TriticumAestivum,0.021884,52.44171,1993,3
952,TriticumAestivum,4.491622,51.246138,2000,7
953,TriticumAestivum,11.531042,45.396188,1994,9
954,TriticumAestivum,15.50671,48.19665,2008,4
955,TriticumAestivum,5.755149,50.85143,1988,7
956,TriticumAestivum,7.874223,47.368136,2015,1
957,TriticumAestivum,6.483824,52.232162,1997,7
958,TriticumAestivum,8.715292,47.602773,2015,3
959,TriticumAestivum,-1.010767,46.194327,1997,4
960,TriticumAestivum,9.609943,47.380503,1991,7
961,TriticumAestivum,13.001617,50.509606,1994,7
962,TriticumAestivum,12.939792,49.05818,1996,3
